A	P	D	Y
68	1991	32	12807
68	1992	50	12648
68	1992	47	12683
68	1993	44	12520
68	1993	27	12343
68	1994	34	12185
68	1994	44	12137
68	1995	46	11968
68	1995	35	11676
68	1996	47	11523
68	1996	27	11773
68	1997	30	11617
68	1997	41	11363
68	1998	53	11218
68	1998	37	11521
68	1999	37	11363
68	1999	44	11298
68	2000	27	11149
68	2000	34	11418
68	2001	42	11273
68	2001	37	11135
68	2002	38	11009
68	2002	42	11630
68	2003	60	11482
68	2003	40	11683
69	1943	13	5649
69	1943	9	5969
69	1944	12	5822
69	1944	8	6308
69	1945	9	6184
69	1945	11	6634
69	1946	10	6440
69	1946	12	6570
69	1947	9	6409
69	1947	17	6693
69	1948	9	6548
69	1948	4	6888
69	1949	17	6744
69	1949	13	7086
69	1950	13	6929
69	1950	19	7119
69	1951	12	6933
69	1951	4	7418
69	1952	12	7267
69	1952	11	7377
69	1953	14	7231
69	1953	9	8104
69	1954	18	7943
69	1954	9	8006
69	1955	10	7847
69	1955	16	8043
69	1956	21	7884
69	1956	12	8173
69	1957	12	8015
69	1957	11	8481
69	1958	13	8325
69	1958	11	8435
69	1959	16	8280
69	1959	17	8635
69	1960	11	8473
69	1960	12	8830
69	1961	27	8719
69	1961	15	8920
69	1962	20	8768
69	1962	20	9370
69	1963	25	9205
69	1963	22	9607
69	1964	27	9441
69	1964	13	10108
69	1965	21	9933
69	1965	24	10371
69	1966	23	10174
69	1966	8	10199
69	1967	20	10031
69	1967	29	10742
69	1968	21	10565
69	1968	25	10620
69	1969	29	10451
69	1969	18	10976
69	1970	17	10792
69	1970	26	11202
69	1971	31	11053
69	1971	17	11480
69	1972	27	11304
69	1972	28	11423
69	1973	22	11256
69	1973	19	11747
69	1974	36	11575
69	1974	27	11805
69	1975	31	11645
69	1975	17	12073
69	1976	37	11900
69	1976	25	12268
69	1977	32	12094
69	1977	30	12696
69	1978	38	12526
69	1978	23	13035
69	1979	39	12859
69	1979	31	12756
69	1980	24	12587
69	1980	27	12716
69	1981	43	12544
69	1981	27	12933
69	1982	31	12760
69	1982	33	12839
69	1983	28	12673
69	1983	19	12821
69	1984	33	12655
69	1984	21	12002
69	1985	29	11835
69	1985	21	12110
69	1986	25	11947
69	1986	31	12113
69	1987	29	11951
69	1987	34	12278
69	1988	34	12119
69	1988	31	11770
69	1989	30	11610
69	1989	33	13706
69	1990	47	13517
69	1990	32	13263
69	1991	33	13083
69	1991	46	12230
69	1992	41	12072
69	1992	36	12568
69	1993	37	12400
69	1993	21	12429
69	1994	44	12245
69	1994	34	12105
69	1995	45	11929
69	1995	31	11881
69	1996	54	11703
69	1996	26	11444
69	1997	37	11286
69	1997	37	11535
69	1998	44	11366
69	1998	30	11144
69	1999	40	10990
69	1999	24	11284
69	2000	41	11128
69	2000	31	11077
69	2001	40	10929
69	2001	36	11199
69	2002	49	11050
69	2002	45	10944
69	2003	42	10810
69	2003	32	11405
70	1943	13	5517
70	1943	9	5577
70	1944	14	5424
70	1944	9	5744
70	1945	14	5594
70	1945	4	6138
70	1946	8	6003
70	1946	12	6352
70	1947	8	6175
70	1947	9	6331
70	1948	9	6178
70	1948	6	6480
70	1949	15	6336
70	1949	14	6661
70	1950	18	6478
70	1950	19	6843
70	1951	15	6673
70	1951	13	6856
70	1952	21	6696
70	1952	12	7186
70	1953	22	7018
70	1953	9	7155
70	1954	8	6998
70	1954	13	7856
70	1955	14	7678
70	1955	11	7767
70	1956	18	7606
70	1956	10	7801
70	1957	17	7629
70	1957	15	7932
70	1958	14	7772
70	1958	13	8246
70	1959	23	8081
70	1959	18	8198
70	1960	22	8027
70	1960	14	8383
70	1961	11	8203
70	1961	21	8644
70	1962	27	8477
70	1962	10	8689
70	1963	19	8525
70	1963	16	9117
70	1964	9	8938
70	1964	16	9351
70	1965	19	9167
70	1965	13	9836
70	1966	21	9639
70	1966	20	10082
70	1967	19	9894
70	1967	17	9944
70	1968	21	9765
70	1968	18	10477
70	1969	22	10291
70	1969	19	10361
70	1970	25	10177
70	1970	15	10694
70	1971	24	10498
70	1971	20	10972
70	1972	18	10795
70	1972	15	11214
70	1973	22	11033
70	1973	19	11172
70	1974	20	11006
70	1974	26	11484
70	1975	36	11296
70	1975	26	11565
70	1976	32	11385
70	1976	34	11807
70	1977	30	11626
70	1977	25	12005
70	1978	33	11819
70	1978	32	12432
70	1979	18	12237
70	1979	22	12767
70	1980	36	12578
70	1980	30	12497
70	1981	35	12315
70	1981	34	12454
70	1982	22	12267
70	1982	24	12672
70	1983	35	12481
70	1983	25	12586
70	1984	37	12406
70	1984	29	12564
70	1985	41	12375
70	1985	27	11750
70	1986	30	11577
70	1986	30	11859
70	1987	34	11681
70	1987	26	11868
70	1988	28	11690
70	1988	30	12037
70	1989	33	11860
70	1989	31	11528
70	1990	35	11358
70	1990	46	13422
70	1991	37	13218
70	1991	36	12988
70	1992	48	12792
70	1992	40	11989
70	1993	30	11809
70	1993	36	12312
70	1994	32	12128
70	1994	51	12151
70	1995	51	11961
70	1995	28	11833
70	1996	26	11644
70	1996	33	11613
70	1997	39	11428
70	1997	37	11206
70	1998	29	11033
70	1998	24	11279
70	1999	41	11105
70	1999	41	10910
70	2000	34	10737
70	2000	30	11051
70	2001	38	10894
70	2001	36	10852
70	2002	31	10690
70	2002	37	10975
70	2003	36	10818
70	2003	35	10740
71	1943	9	4674
71	1943	10	5443
71	1944	16	5286
71	1944	11	5343
71	1945	14	5182
71	1945	10	5522
71	1946	13	5368
71	1946	4	5915
71	1947	9	5744
71	1947	6	6085
71	1948	21	5913
71	1948	12	6102
71	1949	12	5941
71	1949	17	6260
71	1950	11	6087
71	1950	17	6379
71	1951	9	6193
71	1951	10	6590
71	1952	16	6416
71	1952	11	6613
71	1953	21	6445
71	1953	11	6932
71	1954	16	6746
71	1954	10	6917
71	1955	13	6747
71	1955	16	7588
71	1956	20	7404
71	1956	17	7524
71	1957	19	7346
71	1957	6	7539
71	1958	20	7363
71	1958	19	7695
71	1959	11	7530
71	1959	11	7996
71	1960	19	7797
71	1960	16	7937
71	1961	10	7761
71	1961	20	8115
71	1962	14	7931
71	1962	9	8384
71	1963	20	8195
71	1963	15	8441
71	1964	26	8253
71	1964	19	8847
71	1965	16	8652
71	1965	26	9074
71	1966	25	8875
71	1966	17	9539
71	1967	20	9334
71	1967	15	9798
71	1968	31	9598
71	1968	19	9672
71	1969	18	9479
71	1969	20	10194
71	1970	21	9977
71	1970	20	10084
71	1971	19	9902
71	1971	23	10401
71	1972	32	10199
71	1972	19	10699
71	1973	36	10513
71	1973	14	10943
71	1974	24	10743
71	1974	18	10924
71	1975	29	10743
71	1975	24	11200
71	1976	30	10996
71	1976	21	11285
71	1977	33	11091
71	1977	25	11538
71	1978	41	11349
71	1978	29	11721
71	1979	24	11518
71	1979	22	12136
71	1980	32	11928
71	1980	20	12480
71	1981	30	12278
71	1981	23	12224
71	1982	27	12032
71	1982	21	12170
71	1983	36	11973
71	1983	33	12377
71	1984	47	12168
71	1984	28	12313
71	1985	34	12117
71	1985	33	12278
71	1986	28	12074
71	1986	26	11489
71	1987	31	11304
71	1987	27	11591
71	1988	36	11410
71	1988	35	11595
71	1989	35	11402
71	1989	39	11765
71	1990	23	11569
71	1990	25	11271
71	1991	38	11083
71	1991	32	13110
71	1992	43	12886
71	1992	38	12690
71	1993	59	12471
71	1993	31	11712
71	1994	38	11509
71	1994	29	12032
71	1995	44	11831
71	1995	30	11864
71	1996	34	11662
71	1996	34	11551
71	1997	43	11356
71	1997	33	11334
71	1998	50	11137
71	1998	37	10938
71	1999	37	10753
71	1999	39	11017
71	2000	35	10836
71	2000	31	10645
71	2001	42	10466
71	2001	30	10814
71	2002	36	10642
71	2002	39	10605
71	2003	45	10435
71	2003	25	10735
72	1943	4	4818
72	1943	6	4598
72	1944	9	4440
72	1944	7	5202
72	1945	11	4955
72	1945	9	5101
72	1946	7	4927
72	1946	8	5287
72	1947	14	5118
72	1947	4	5661
72	1948	12	5499
72	1948	10	5830
72	1949	16	5653
72	1949	6	5855
72	1950	9	5689
72	1950	8	5990
72	1951	12	5796
72	1951	8	6107
72	1952	13	5932
72	1952	8	6326
72	1953	13	6138
72	1953	8	6361
72	1954	13	6182
72	1954	11	6647
72	1955	12	6464
72	1955	18	6657
72	1956	12	6475
72	1956	15	7310
72	1957	13	7114
72	1957	11	7251
72	1958	21	7060
72	1958	18	7277
72	1959	13	7085
72	1959	16	7442
72	1960	18	7251
72	1960	13	7683
72	1961	15	7469
72	1961	10	7675
72	1962	27	7490
72	1962	19	7836
72	1963	23	7646
72	1963	16	8097
72	1964	15	7902
72	1964	20	8148
72	1965	21	7940
72	1965	22	8547
72	1966	15	8330
72	1966	16	8770
72	1967	23	8555
72	1967	22	9228
72	1968	27	9011
72	1968	23	9495
72	1969	30	9281
72	1969	22	9379
72	1970	17	9206
72	1970	22	9856
72	1971	23	9633
72	1971	24	9812
72	1972	21	9616
72	1972	22	10095
72	1973	17	9893
72	1973	19	10424
72	1974	30	10229
72	1974	21	10634
72	1975	29	10420
72	1975	24	10645
72	1976	27	10434
72	1976	25	10889
72	1977	39	10681
72	1977	22	10998
72	1978	33	10799
72	1978	25	11248
72	1979	24	11034
72	1979	23	11412
72	1980	37	11197
72	1980	31	11821
72	1981	39	11603
72	1981	35	12174
72	1982	25	11962
72	1982	24	11931
72	1983	27	11721
72	1983	30	11873
72	1984	33	11665
72	1984	28	12063
72	1985	37	11841
72	1985	21	12015
72	1986	36	11806
72	1986	35	11969
72	1987	38	11753
72	1987	19	11208
72	1988	34	11010
72	1988	23	11320
72	1989	32	11125
72	1989	22	11304
72	1990	25	11095
72	1990	22	11468
72	1991	38	11264
72	1991	26	10983
72	1992	35	10778
72	1992	41	12769
72	1993	34	12525
72	1993	47	12355
72	1994	40	12122
72	1994	34	11403
72	1995	44	11191
72	1995	33	11726
72	1996	34	11508
72	1996	28	11558
72	1997	38	11346
72	1997	27	11255
72	1998	31	11056
72	1998	31	11034
72	1999	34	10825
72	1999	38	10663
72	2000	28	10473
72	2000	33	10743
72	2001	36	10553
72	2001	42	10379
72	2002	45	10193
72	2002	28	10551
72	2003	43	10358
72	2003	31	10350
73	1943	11	4307
73	1943	6	4731
73	1944	10	4546
73	1944	8	4358
73	1945	8	4318
73	1945	11	4791
73	1946	12	4532
73	1946	9	4835
73	1947	16	4647
73	1947	9	5031
73	1948	11	4865
73	1948	8	5421
73	1949	11	5255
73	1949	6	5558
73	1950	10	5385
73	1950	6	5609
73	1951	13	5432
73	1951	9	5699
73	1952	12	5503
73	1952	14	5843
73	1953	7	5653
73	1953	10	6041
73	1954	12	5844
73	1954	9	6087
73	1955	14	5898
73	1955	10	6380
73	1956	15	6200
73	1956	6	6383
73	1957	18	6194
73	1957	7	7011
73	1958	19	6804
73	1958	13	6965
73	1959	13	6767
73	1959	12	6979
73	1960	13	6760
73	1960	18	7147
73	1961	19	6942
73	1961	17	7370
73	1962	19	7157
73	1962	10	7391
73	1963	22	7185
73	1963	19	7552
73	1964	16	7353
73	1964	14	7804
73	1965	17	7602
73	1965	13	7836
73	1966	16	7623
73	1966	16	8218
73	1967	17	7995
73	1967	22	8444
73	1968	31	8223
73	1968	21	8900
73	1969	30	8671
73	1969	19	9171
73	1970	19	8951
73	1970	19	9134
73	1971	21	8952
73	1971	18	9530
73	1972	36	9313
73	1972	22	9510
73	1973	19	9297
73	1973	17	9795
73	1974	22	9585
73	1974	27	10123
73	1975	28	9907
73	1975	20	10316
73	1976	28	10107
73	1976	21	10320
73	1977	27	10101
73	1977	31	10580
73	1978	22	10376
73	1978	24	10695
73	1979	23	10476
73	1979	26	10922
73	1980	30	10696
73	1980	30	11087
73	1981	34	10859
73	1981	24	11491
73	1982	24	11263
73	1982	24	11853
73	1983	42	11622
73	1983	34	11612
73	1984	42	11386
73	1984	32	11558
73	1985	39	11328
73	1985	21	11725
73	1986	43	11495
73	1986	36	11700
73	1987	29	11480
73	1987	42	11642
73	1988	37	11415
73	1988	24	10908
73	1989	35	10704
73	1989	28	11019
73	1990	39	10803
73	1990	23	10985
73	1991	34	10762
73	1991	34	11162
73	1992	28	10945
73	1992	25	10673
73	1993	25	10453
73	1993	26	12398
73	1994	24	12146
73	1994	36	12006
73	1995	33	11761
73	1995	36	11084
73	1996	32	10871
73	1996	38	11395
73	1997	38	11162
73	1997	32	11238
73	1998	41	11011
73	1998	37	10958
73	1999	38	10754
73	1999	36	10720
73	2000	40	10504
73	2000	34	10374
73	2001	37	10173
73	2001	35	10455
73	2002	35	10252
73	2002	32	10093
73	2003	34	9896
73	2003	26	10256
74	1943	14	4019
74	1943	7	4223
74	1944	12	4051
74	1944	12	4448
74	1945	10	4252
74	1945	8	4359
74	1946	5	4308
74	1946	4	4437
74	1947	10	4250
74	1947	5	4553
74	1948	13	4375
74	1948	8	4787
74	1949	13	4616
74	1949	9	5167
74	1950	9	4944
74	1950	11	5306
74	1951	10	5125
74	1951	15	5335
74	1952	12	5138
74	1952	23	5405
74	1953	16	5203
74	1953	21	5551
74	1954	16	5353
74	1954	15	5744
74	1955	11	5554
74	1955	10	5804
74	1956	16	5609
74	1956	10	6102
74	1957	14	5900
74	1957	14	6097
74	1958	13	5894
74	1958	15	6700
74	1959	12	6483
74	1959	12	6663
74	1960	14	6452
74	1960	12	6646
74	1961	9	6405
74	1961	10	6840
74	1962	15	6628
74	1962	16	7042
74	1963	19	6816
74	1963	17	7079
74	1964	25	6860
74	1964	6	7250
74	1965	20	7017
74	1965	16	7498
74	1966	16	7274
74	1966	16	7513
74	1967	15	7298
74	1967	14	7884
74	1968	33	7666
74	1968	12	8112
74	1969	14	7886
74	1969	24	8553
74	1970	27	8305
74	1970	20	8842
74	1971	23	8621
74	1971	15	8843
74	1972	28	8616
74	1972	18	9198
74	1973	24	8966
74	1973	14	9190
74	1974	32	8972
74	1974	22	9474
74	1975	29	9244
74	1975	21	9797
74	1976	25	9561
74	1976	23	10002
74	1977	28	9777
74	1977	27	9996
74	1978	29	9769
74	1978	27	10273
74	1979	22	10056
74	1979	32	10362
74	1980	31	10129
74	1980	22	10582
74	1981	27	10352
74	1981	28	10742
74	1982	33	10504
74	1982	32	11148
74	1983	38	10909
74	1983	34	11500
74	1984	28	11245
74	1984	40	11269
74	1985	31	11023
74	1985	29	11206
74	1986	36	10960
74	1986	18	11383
74	1987	39	11157
74	1987	41	11367
74	1988	45	11125
74	1988	37	11298
74	1989	30	11061
74	1989	31	10603
74	1990	34	10387
74	1990	29	10691
74	1991	23	10466
74	1991	32	10648
74	1992	35	10417
74	1992	28	10831
74	1993	38	10595
74	1993	38	10338
74	1994	35	10108
74	1994	34	12021
74	1995	37	11763
74	1995	43	11633
74	1996	22	11371
74	1996	35	10765
74	1997	33	10542
74	1997	29	11041
74	1998	32	10797
74	1998	37	10891
74	1999	37	10654
74	1999	32	10648
74	2000	49	10427
74	2000	40	10394
74	2001	28	10169
74	2001	29	10071
74	2002	38	9862
74	2002	32	10147
74	2003	30	9934
74	2003	23	9798
75	1943	7	3549
75	1943	8	3936
75	1944	3	3766
75	1944	8	3965
75	1945	4	3805
75	1945	6	4153
75	1946	11	3965
75	1946	8	4215
75	1947	11	4033
75	1947	4	4158
75	1948	14	3980
75	1948	10	4292
75	1949	14	4112
75	1949	8	4524
75	1950	11	4329
75	1950	10	4810
75	1951	12	4580
75	1951	7	5022
75	1952	14	4816
75	1952	11	5037
75	1953	14	4826
75	1953	8	5099
75	1954	16	4888
75	1954	14	5256
75	1955	18	5051
75	1955	7	5464
75	1956	13	5276
75	1956	12	5509
75	1957	10	5298
75	1957	7	5795
75	1958	13	5575
75	1958	15	5788
75	1959	8	5568
75	1959	15	6371
75	1960	23	6129
75	1960	14	6345
75	1961	11	6133
75	1961	16	6278
75	1962	23	6039
75	1962	9	6517
75	1963	17	6283
75	1963	17	6704
75	1964	20	6470
75	1964	9	6748
75	1965	15	6495
75	1965	10	6887
75	1966	14	6643
75	1966	14	7154
75	1967	16	6918
75	1967	12	7193
75	1968	21	6972
75	1968	14	7559
75	1969	17	7342
75	1969	15	7770
75	1970	22	7538
75	1970	14	8174
75	1971	25	7925
75	1971	19	8509
75	1972	27	8275
75	1972	21	8498
75	1973	18	8255
75	1973	16	8847
75	1974	20	8601
75	1974	17	8862
75	1975	19	8627
75	1975	27	9127
75	1976	29	8877
75	1976	29	9434
75	1977	32	9188
75	1977	34	9657
75	1978	34	9414
75	1978	28	9647
75	1979	29	9402
75	1979	34	9942
75	1980	31	9705
75	1980	17	10011
75	1981	26	9767
75	1981	19	10236
75	1982	29	9988
75	1982	23	10384
75	1983	38	10126
75	1983	24	10785
75	1984	21	10535
75	1984	36	11113
75	1985	33	10851
75	1985	41	10894
75	1986	26	10637
75	1986	33	10837
75	1987	27	10581
75	1987	22	11043
75	1988	33	10789
75	1988	29	10996
75	1989	32	10730
75	1989	34	10942
75	1990	31	10687
75	1990	34	10272
75	1991	31	10026
75	1991	34	10352
75	1992	29	10114
75	1992	34	10300
75	1993	29	10045
75	1993	28	10472
75	1994	32	10217
75	1994	19	9992
75	1995	37	9744
75	1995	29	11629
75	1996	40	11345
75	1996	36	11238
75	1997	39	10970
75	1997	32	10426
75	1998	37	10183
75	1998	39	10673
75	1999	55	10419
75	1999	36	10536
75	2000	34	10297
75	2000	37	10311
75	2001	32	10071
75	2001	33	10053
75	2002	33	9816
75	2002	48	9756
75	2003	27	9535
75	2003	24	9826
76	1943	9	3390
76	1943	4	3467
76	1944	10	3292
76	1944	9	3678
76	1945	8	3477
76	1945	7	3732
76	1946	9	3564
76	1946	9	3876
76	1947	9	3699
76	1947	7	3943
76	1948	6	3775
76	1948	4	3894
76	1949	8	3717
76	1949	9	4015
76	1950	3	3845
76	1950	6	4225
76	1951	10	4026
76	1951	6	4486
76	1952	10	4290
76	1952	13	4711
76	1953	11	4497
76	1953	11	4715
76	1954	15	4493
76	1954	5	4780
76	1955	12	4573
76	1955	15	4943
76	1956	17	4725
76	1956	10	5179
76	1957	7	4970
76	1957	9	5188
76	1958	15	4961
76	1958	12	5460
76	1959	12	5230
76	1959	6	5454
76	1960	14	5238
76	1960	17	6000
76	1961	19	5744
76	1961	20	6029
76	1962	18	5802
76	1962	16	5926
76	1963	17	5694
76	1963	9	6160
76	1964	19	5916
76	1964	14	6348
76	1965	15	6097
76	1965	16	6354
76	1966	19	6082
76	1966	10	6529
76	1967	20	6294
76	1967	11	6802
76	1968	18	6565
76	1968	16	6856
76	1969	16	6632
76	1969	20	7231
76	1970	20	7009
76	1970	12	7421
76	1971	19	7188
76	1971	16	7807
76	1972	32	7563
76	1972	17	8151
76	1973	26	7902
76	1973	27	8130
76	1974	21	7871
76	1974	16	8472
76	1975	24	8205
76	1975	26	8504
76	1976	22	8248
76	1976	30	8745
76	1977	28	8485
76	1977	23	9068
76	1978	19	8816
76	1978	19	9291
76	1979	20	9030
76	1979	24	9277
76	1980	24	9020
76	1980	24	9584
76	1981	36	9319
76	1981	26	9643
76	1982	41	9385
76	1982	22	9855
76	1983	39	9595
76	1983	29	9989
76	1984	34	9710
76	1984	27	10408
76	1985	35	10141
76	1985	31	10722
76	1986	27	10446
76	1986	27	10509
76	1987	37	10238
76	1987	21	10450
76	1988	31	10177
76	1988	19	10649
76	1989	31	10372
76	1989	28	10594
76	1990	36	10310
76	1990	30	10552
76	1991	46	10278
76	1991	27	9895
76	1992	32	9629
76	1992	36	9990
76	1993	26	9725
76	1993	36	9909
76	1994	30	9630
76	1994	35	10084
76	1995	30	9813
76	1995	29	9612
76	1996	35	9352
76	1996	37	11194
76	1997	36	10894
76	1997	37	10836
76	1998	28	10557
76	1998	34	10055
76	1999	35	9791
76	1999	28	10288
76	2000	40	10017
76	2000	36	10176
76	2001	31	9922
76	2001	28	9947
76	2002	30	9696
76	2002	24	9695
76	2003	24	9454
76	2003	29	9421
77	1943	7	2999
77	1943	8	3297
77	1944	6	3110
77	1944	7	3200
77	1945	2	3052
77	1945	4	3364
77	1946	8	3164
77	1946	7	3468
77	1947	7	3288
77	1947	4	3610
77	1948	9	3438
77	1948	5	3697
77	1949	2	3532
77	1949	9	3626
77	1950	12	3495
77	1950	6	3773
77	1951	5	3597
77	1951	12	3931
77	1952	9	3728
77	1952	11	4190
77	1953	5	3980
77	1953	8	4387
77	1954	15	4163
77	1954	7	4382
77	1955	9	4164
77	1955	16	4474
77	1956	9	4265
77	1956	11	4615
77	1957	12	4391
77	1957	6	4858
77	1958	20	4627
77	1958	15	4844
77	1959	12	4615
77	1959	4	5115
77	1960	17	4884
77	1960	16	5136
77	1961	7	4913
77	1961	12	5618
77	1962	16	5361
77	1962	17	5678
77	1963	11	5427
77	1963	12	5575
77	1964	14	5334
77	1964	10	5794
77	1965	15	5557
77	1965	15	5968
77	1966	15	5702
77	1966	17	5952
77	1967	22	5703
77	1967	15	6173
77	1968	20	5936
77	1968	12	6445
77	1969	21	6199
77	1969	18	6523
77	1970	17	6279
77	1970	21	6898
77	1971	17	6654
77	1971	16	7072
77	1972	13	6825
77	1972	12	7436
77	1973	23	7173
77	1973	16	7776
77	1974	25	7515
77	1974	17	7736
77	1975	25	7474
77	1975	19	8065
77	1976	33	7783
77	1976	30	8117
77	1977	25	7853
77	1977	18	8357
77	1978	20	8094
77	1978	21	8684
77	1979	21	8414
77	1979	27	8894
77	1980	25	8618
77	1980	18	8886
77	1981	24	8609
77	1981	16	9176
77	1982	28	8885
77	1982	29	9252
77	1983	22	8974
77	1983	18	9468
77	1984	34	9201
77	1984	31	9569
77	1985	25	9279
77	1985	20	10001
77	1986	34	9709
77	1986	20	10298
77	1987	26	9996
77	1987	23	10095
77	1988	31	9804
77	1988	35	10036
77	1989	23	9748
77	1989	24	10237
77	1990	27	9957
77	1990	32	10163
77	1991	41	9862
77	1991	40	10140
77	1992	23	9855
77	1992	25	9495
77	1993	24	9221
77	1993	27	9583
77	1994	34	9300
77	1994	36	9487
77	1995	20	9206
77	1995	30	9675
77	1996	22	9387
77	1996	28	9224
77	1997	43	8959
77	1997	36	10745
77	1998	35	10443
77	1998	35	10413
77	1999	41	10118
77	1999	38	9655
77	2000	39	9383
77	2000	32	9877
77	2001	25	9594
77	2001	25	9788
77	2002	34	9510
77	2002	34	9568
77	2003	31	9309
77	2003	25	9334
78	1943	4	2644
78	1943	5	2913
78	1944	6	2736
78	1944	4	3016
78	1945	4	2839
78	1945	5	2995
78	1946	5	2852
78	1946	7	3078
78	1947	7	2898
78	1947	2	3203
78	1948	3	3029
78	1948	9	3355
78	1949	13	3180
78	1949	6	3446
78	1950	7	3183
78	1950	6	3456
78	1951	10	3314
78	1951	9	3494
78	1952	12	3287
78	1952	10	3620
78	1953	7	3409
78	1953	12	3871
78	1954	8	3657
78	1954	12	4049
78	1955	8	3835
78	1955	3	4058
78	1956	4	3847
78	1956	9	4153
78	1957	13	3928
78	1957	9	4276
78	1958	10	4052
78	1958	12	4508
78	1959	14	4272
78	1959	9	4502
78	1960	16	4268
78	1960	10	4769
78	1961	9	4537
78	1961	17	4792
78	1962	14	4550
78	1962	16	5230
78	1963	15	4970
78	1963	11	5300
78	1964	15	5040
78	1964	14	5211
78	1965	18	4964
78	1965	18	5441
78	1966	28	5182
78	1966	17	5564
78	1967	17	5295
78	1967	11	5583
78	1968	21	5346
78	1968	24	5820
78	1969	24	5583
78	1969	11	6074
78	1970	25	5840
78	1970	13	6143
78	1971	15	5883
78	1971	14	6520
78	1972	23	6257
78	1972	14	6696
78	1973	19	6437
78	1973	17	7037
78	1974	26	6758
78	1974	19	7381
78	1975	22	7102
78	1975	19	7346
78	1976	17	7073
78	1976	16	7641
78	1977	21	7363
78	1977	23	7720
78	1978	32	7451
78	1978	22	7959
78	1979	21	7681
78	1979	22	8275
78	1980	18	7990
78	1980	22	8479
78	1981	24	8191
78	1981	20	8466
78	1982	24	8179
78	1982	25	8737
78	1983	20	8444
78	1983	20	8829
78	1984	23	8535
78	1984	36	9061
78	1985	31	8771
78	1985	25	9130
78	1986	25	8823
78	1986	28	9557
78	1987	31	9246
78	1987	17	9842
78	1988	29	9532
78	1988	26	9655
78	1989	40	9345
78	1989	34	9601
78	1990	21	9289
78	1990	28	9812
78	1991	34	9510
78	1991	29	9708
78	1992	32	9401
78	1992	31	9708
78	1993	29	9391
78	1993	28	9081
78	1994	28	8796
78	1994	31	9159
78	1995	35	8864
78	1995	28	9067
78	1996	24	8786
78	1996	30	9238
78	1997	28	8946
78	1997	21	8822
78	1998	33	8546
78	1998	31	10290
78	1999	32	9972
78	1999	37	9967
78	2000	36	9663
78	2000	34	9246
78	2001	29	8958
78	2001	34	9452
78	2002	34	9161
78	2002	24	9365
78	2003	32	9082
78	2003	29	9178
79	1943	5	2292
79	1943	5	2564
79	1944	3	2401
79	1944	8	2646
79	1945	4	2486
79	1945	2	2755
79	1946	6	2583
79	1946	7	2766
79	1947	5	2589
79	1947	4	2804
79	1948	3	2635
79	1948	2	2940
79	1949	6	2760
79	1949	9	3088
79	1950	7	2895
79	1950	5	3006
79	1951	9	2737
79	1951	4	3212
79	1952	4	3010
79	1952	13	3184
79	1953	4	2972
79	1953	3	3306
79	1954	8	3103
79	1954	7	3551
79	1955	8	3340
79	1955	8	3736
79	1956	9	3526
79	1956	5	3742
79	1957	9	3522
79	1957	7	3815
79	1958	8	3595
79	1958	4	3942
79	1959	7	3714
79	1959	6	4154
79	1960	12	3915
79	1960	8	4146
79	1961	13	3908
79	1961	16	4420
79	1962	10	4177
79	1962	7	4428
79	1963	12	4179
79	1963	13	4841
79	1964	17	4580
79	1964	16	4908
79	1965	11	4643
79	1965	11	4840
79	1966	10	4582
79	1966	14	5039
79	1967	16	4760
79	1967	14	5164
79	1968	13	4901
79	1968	13	5227
79	1969	19	4991
79	1969	10	5462
79	1970	18	5212
79	1970	9	5730
79	1971	14	5489
79	1971	10	5758
79	1972	19	5509
79	1972	14	6128
79	1973	9	5868
79	1973	15	6307
79	1974	14	6034
79	1974	24	6616
79	1975	24	6327
79	1975	22	6957
79	1976	22	6662
79	1976	19	6928
79	1977	13	6648
79	1977	17	7227
79	1978	26	6943
79	1978	16	7316
79	1979	32	7030
79	1979	15	7538
79	1980	20	7240
79	1980	18	7843
79	1981	28	7548
79	1981	23	8041
79	1982	29	7735
79	1982	21	8036
79	1983	29	7730
79	1983	18	8299
79	1984	25	7998
79	1984	24	8386
79	1985	27	8078
79	1985	24	8622
79	1986	27	8309
79	1986	25	8666
79	1987	25	8354
79	1987	20	9086
79	1988	26	8760
79	1988	26	9377
79	1989	29	9052
79	1989	17	9184
79	1990	35	8859
79	1990	23	9123
79	1991	35	8802
79	1991	17	9352
79	1992	31	9024
79	1992	29	9247
79	1993	25	8920
79	1993	24	9220
79	1994	30	8883
79	1994	28	8650
79	1995	32	8343
79	1995	29	8711
79	1996	31	8403
79	1996	31	8643
79	1997	24	8345
79	1997	31	8803
79	1998	35	8504
79	1998	27	8408
79	1999	31	8120
79	1999	34	9808
79	2000	40	9478
79	2000	32	9510
79	2001	45	9193
79	2001	37	8808
79	2002	27	8499
79	2002	24	9012
79	2003	26	8716
79	2003	15	8943
80	1943	5	2008
80	1943	4	2206
80	1944	5	2039
80	1944	4	2318
80	1945	7	2153
80	1945	4	2416
80	1946	5	2261
80	1946	5	2495
80	1947	4	2309
80	1947	1	2497
80	1948	7	2325
80	1948	6	2559
80	1949	4	2392
80	1949	4	2669
80	1950	6	2467
80	1950	9	2795
80	1951	8	2603
80	1951	4	2646
80	1952	4	2464
80	1952	3	2911
80	1953	3	2717
80	1953	2	2864
80	1954	7	2654
80	1954	8	3004
80	1955	7	2812
80	1955	12	3234
80	1956	11	3026
80	1956	7	3416
80	1957	13	3202
80	1957	9	3406
80	1958	10	3182
80	1958	11	3489
